TIME,SPEED
3.098,183.0248
3.100,183.0144
3.102,183.0040
3.104,182.9937
3.106,182.9833
3.108,182.9729
3.110,182.9626
3.112,182.9522
3.114,182.9418
3.116,182.9315
3.118,182.9211
3.120,182.9108
3.122,182.9004
3.124,182.8901
3.126,182.8797
3.128,182.8694
3.130,182.8590
3.132,182.8486
3.134,182.8383
3.136,182.8279
3.138,182.8176
3.140,182.8072
3.142,182.7969
3.144,182.7866
3.146,182.7762
3.148,182.7659
3.150,182.7555
3.152,182.7452
3.154,182.7348
3.156,182.7245
3.158,182.7141
3.160,182.7038
3.162,182.6935
3.164,182.6832
3.166,182.6728
3.168,182.6625
3.170,182.6521
3.172,182.6418
3.174,182.6315
3.176,182.6212
3.178,182.6108
3.180,182.6005
3.182,182.5902
3.184,182.5798
3.186,182.5695
3.188,182.5592
3.190,182.5489
3.192,182.5385
3.194,182.5282
3.196,182.5179
3.198,182.5076
3.200,182.4973
3.202,182.4869
3.204,182.4766
3.206,182.4663
3.208,182.4560
3.210,182.4457
3.212,182.4354
3.214,182.4251
3.216,182.4147
3.218,182.4044
3.220,182.3941
3.222,182.3838
3.224,182.3735
3.226,182.3632
3.228,182.3529
3.230,182.3426
3.232,182.3323
3.234,182.3220
3.236,182.3117
3.238,182.3014
3.240,182.2911
3.242,182.2808
3.244,182.2705
3.246,182.2602
3.248,182.2499
3.250,182.2396
3.252,182.2293
3.254,182.2190
3.256,182.2087
3.258,182.1984
3.260,182.1881
3.262,182.1779
3.264,182.1676
3.266,182.1573
3.268,182.1470
3.270,182.1367
3.272,182.1264
3.274,182.1161
3.276,182.1059
3.278,182.0956
3.280,182.0853
3.282,182.0751
3.284,182.0648
3.286,182.0545
3.288,182.0443
3.290,182.0340
3.292,182.0237
3.294,182.0134
3.296,182.0032
3.298,181.9929
3.300,181.9826
3.302,181.9724
3.304,181.9621
3.306,181.9518
3.308,181.9416
3.310,181.9313
3.312,181.9211
3.314,181.9108
3.316,181.9005
3.318,181.8903
3.320,181.8800
3.322,181.8698
3.324,181.8595
3.326,181.8492
3.328,181.8390
3.330,181.8287
3.332,181.8185
3.334,181.8082
3.336,181.7979
3.338,181.7877
3.340,181.7775
3.342,181.7672
3.344,181.7570
3.346,181.7467
3.348,181.7365
3.350,181.7262
3.352,181.7160
3.354,181.7057
3.356,181.6955
3.358,181.6853
3.360,181.6750
3.362,181.6648
3.364,181.6545
3.366,181.6443
3.368,181.6341
3.370,181.6238
3.372,181.6136
3.374,181.6034
3.376,181.5932
3.378,181.5829
3.380,181.5727
3.382,181.5625
3.384,181.5522
3.386,181.5420
3.388,181.5318
3.390,181.5216
3.392,181.5113
3.394,181.5011
3.396,181.4909
3.398,181.4807
3.400,181.4705
3.402,181.4603
3.404,181.4500
3.406,181.4398
3.408,181.4296
3.410,181.4194
3.412,181.4092
3.414,181.3990
3.416,181.3888
3.418,181.3786
3.420,181.3684
3.422,181.3582
3.424,181.3480
3.426,181.3378
3.428,181.3276
3.430,181.3174
3.432,181.3071
3.434,181.2970
3.436,181.2868
3.438,181.2766
3.440,181.2664
3.442,181.2562
3.444,181.2460
3.446,181.2358
3.448,181.2256
3.450,181.2154
3.452,181.2052
3.454,181.1950
3.456,181.1848
3.458,181.1746
3.460,181.1644
3.462,181.1543
3.464,181.1441
3.466,181.1339
3.468,181.1237
3.470,181.1135
3.472,181.1033
3.474,181.0931
3.476,181.0829
3.478,181.0727
3.480,181.0626
3.482,181.0524
3.484,181.0422
3.486,181.0320
3.488,181.0219
3.490,181.0117
3.492,181.0015
3.494,180.9913
3.496,180.9812
3.498,180.9710
3.500,180.9608
3.502,180.9507
3.504,180.9405
3.506,180.9303
3.508,180.9202
3.510,180.9100
3.512,180.8998
3.514,180.8897
3.516,180.8795
3.518,180.8694
3.520,180.8592
3.522,180.8490
3.524,180.8389
3.526,180.8287
3.528,180.8186
3.530,180.8084
3.532,180.7983
3.534,180.7881
3.536,180.7780
3.538,180.7678
3.540,180.7577
3.542,180.7475
3.544,180.7374
3.546,180.7272
3.548,180.7171
3.550,180.7070
3.552,180.6968
3.554,180.6867
3.556,180.6765
3.558,180.6664
3.560,180.6563
3.562,180.6461
3.564,180.6360
3.566,180.6259
3.568,180.6157
3.570,180.6056
3.572,180.5955
3.574,180.5854
3.576,180.5752
3.578,180.5651
3.580,180.5550
3.582,180.5448
3.584,180.5347
3.586,180.5246
3.588,180.5145
3.590,180.5043
3.592,180.4942
3.594,180.4841
3.596,180.4739
3.598,180.4638
3.600,180.4537
3.602,180.4436
3.604,180.4335
3.606,180.4234
3.608,180.4132
3.610,180.4031
3.612,180.3930
3.614,180.3829
3.616,180.3728
3.618,180.3627
3.620,180.3525
3.622,180.3424
3.624,180.3323
3.626,180.3222
3.628,180.3121
3.630,180.3020
3.632,180.2919
3.634,180.2818
3.636,180.2717
3.638,180.2616
3.640,180.2515
3.642,180.2414
3.644,180.2313
3.646,180.2212
3.648,180.2111
3.650,180.2010
3.652,180.1909
3.654,180.1808
3.656,180.1707
3.658,180.1606
3.660,180.1505
3.662,180.1404
3.664,180.1304
3.666,180.1203
3.668,180.1102
3.670,180.1001
3.672,180.0900
3.674,180.0800
3.676,180.0699
3.678,180.0598
3.680,180.0497
3.682,180.0396
3.684,180.0295
3.686,180.0195
3.688,180.0094
3.690,179.9993
3.692,179.9893
3.694,179.9792
3.696,179.9691
3.698,179.9591
3.700,179.9490
3.702,179.9389
3.704,179.9288
3.706,179.9188
3.708,179.9087
3.710,179.8986
3.712,179.8886
3.714,179.8785
3.716,179.8685
3.718,179.8584
3.720,179.8483
3.722,179.8382
3.724,179.8282
3.726,179.8181
3.728,179.8081
3.730,179.7980
3.732,179.7880
3.734,179.7779
3.736,179.7679
3.738,179.7578
3.740,179.7477
3.742,179.7377
3.744,179.7276
3.746,179.7176
3.748,179.7075
3.750,179.6975
3.752,179.6874
3.754,179.6774
3.756,179.6673
3.758,179.6573
3.760,179.6473
3.762,179.6372
3.764,179.6272
3.766,179.6172
3.768,179.6071
3.770,179.5971
3.772,179.5871
3.774,179.5770
3.776,179.5670
3.778,179.5569
3.780,179.5469
3.782,179.5369
3.784,179.5269
3.786,179.5168
3.788,179.5068
3.790,179.4968
3.792,179.4868
3.794,179.4767
3.796,179.4667
3.798,179.4567
3.800,179.4467
3.802,179.4367
3.804,179.4266
3.806,179.4166
3.808,179.4066
3.810,179.3966
3.812,179.3866
3.814,179.3766
3.816,179.3665
3.818,179.3565
3.820,179.3465
3.822,179.3365
3.824,179.3265
3.826,179.3165
3.828,179.3065
3.830,179.2965
3.832,179.2865
3.834,179.2765
3.836,179.2665
3.838,179.2565
3.840,179.2465
3.842,179.2365
3.844,179.2265
3.846,179.2164
3.848,179.2065
3.850,179.1965
3.852,179.1865
3.854,179.1765
3.856,179.1665
3.858,179.1565
3.860,179.1465
3.862,179.1365
3.864,179.1265
3.866,179.1165
3.868,179.1065
3.870,179.0965
3.872,179.0865
3.874,179.0765
3.876,179.0666
3.878,179.0566
3.880,179.0466
3.882,179.0366
3.884,179.0266
3.886,179.0166
3.888,179.0067
3.890,178.9967
3.892,178.9867
3.894,178.9767
3.896,178.9667
3.898,178.9568
3.900,178.9468
3.902,178.9368
3.904,178.9268
3.906,178.9169
3.908,178.9069
3.910,178.8969
3.912,178.8870
3.914,178.8770
3.916,178.8671
3.918,178.8571
3.920,178.8471
3.922,178.8372
3.924,178.8272
3.926,178.8172
3.928,178.8073
3.930,178.7973
3.932,178.7874
3.934,178.7774
3.936,178.7675
3.938,178.7575
3.940,178.7476
3.942,178.7376
3.944,178.7277
3.946,178.7177
3.948,178.7078
3.950,178.6978
3.952,178.6879
3.954,178.6779
3.956,178.6680
3.958,178.6580
3.960,178.6481
3.962,178.6381
3.964,178.6282
3.966,178.6183
3.968,178.6083
3.970,178.5984
3.972,178.5884
3.974,178.5785
3.976,178.5686
3.978,178.5586
3.980,178.5487
3.982,178.5388
3.984,178.5288
3.986,178.5189
3.988,178.5090
3.990,178.4990
3.992,178.4891
3.994,178.4792
3.996,178.4693
3.998,178.4593
4.000,178.4494
4.002,178.4395
4.004,178.4295
4.006,178.4196
4.008,178.4097
4.010,178.3997
4.012,178.3898
4.014,178.3799
4.016,178.3700
4.018,178.3601
4.020,178.3502
4.022,178.3403
4.024,178.3303
4.026,178.3204
4.028,178.3105
4.030,178.3006
4.032,178.2907
4.034,178.2808
4.036,178.2708
4.038,178.2609
4.040,178.2510
4.042,178.2411
4.044,178.2312
4.046,178.2213
4.048,178.2114
4.050,178.2015
4.052,178.1916
4.054,178.1817
4.056,178.1718
4.058,178.1619
4.060,178.1520
4.062,178.1422
4.064,178.1323
4.066,178.1224
4.068,178.1125
4.070,178.1026
4.072,178.0927
4.074,178.0828
4.076,178.0729
4.078,178.0630
4.080,178.0531
4.082,178.0432
4.084,178.0334
4.086,178.0235
4.088,178.0136
4.090,178.0037
4.092,177.9939
4.094,177.9840
4.096,177.9741
4.098,177.9642
4.100,177.9543
4.102,177.9445
4.104,177.9346
4.106,177.9247
4.108,177.9148
4.110,177.9050
4.112,177.8951
4.114,177.8852
4.116,177.8754
4.118,177.8655
4.120,177.8556
4.122,177.8457
4.124,177.8359
4.126,177.8260
4.128,177.8161
4.130,177.8063
4.132,177.7964
4.134,177.7865
4.136,177.7767
4.138,177.7668
4.140,177.7570
4.142,177.7471
4.144,177.7372
4.146,177.7274
4.148,177.7175
4.150,177.7077
4.152,177.6978
4.154,177.6879
4.156,177.6781
4.158,177.6682
4.160,177.6584
4.162,177.6485
4.164,177.6387
4.166,177.6288
4.168,177.6190
4.170,177.6091
4.172,177.5993
4.174,177.5895
4.176,177.5796
4.178,177.5698
4.180,177.5599
4.182,177.5501
4.184,177.5402
4.186,177.5304
4.188,177.5206
4.190,177.5107
4.192,177.5009
4.194,177.4911
4.196,177.4812
4.198,177.4714
4.200,177.4616
4.202,177.4517
4.204,177.4419
4.206,177.4321
4.208,177.4223
4.210,177.4125
4.212,177.4026
4.214,177.3928
4.216,177.3830
4.218,177.3732
4.220,177.3634
4.222,177.3535
4.224,177.3437
4.226,177.3339
4.228,177.3241
4.230,177.3143
4.232,177.3044
4.234,177.2946
4.236,177.2848
4.238,177.2750
4.240,177.2652
4.242,177.2554
4.244,177.2456
4.246,177.2358
4.248,177.2260
4.250,177.2161
4.252,177.2063
4.254,177.1965
4.256,177.1867
4.258,177.1769
4.260,177.1671
4.262,177.1573
4.264,177.1475
4.266,177.1377
4.268,177.1279
4.270,177.1181
4.272,177.1083
4.274,177.0985
4.276,177.0887
4.278,177.0789
4.280,177.0692
4.282,177.0594
4.284,177.0496
4.286,177.0398
4.288,177.0300
4.290,177.0202
4.292,177.0104
4.294,177.0006
4.296,176.9909
4.298,176.9810
4.300,176.9713
4.302,176.9615
4.304,176.9517
4.306,176.9419
4.308,176.9321
4.310,176.9223
4.312,176.9126
4.314,176.9028
4.316,176.8930
4.318,176.8832
4.320,176.8735
4.322,176.8637
4.324,176.8539
4.326,176.8441
4.328,176.8344
4.330,176.8246
4.332,176.8148
4.334,176.8051
4.336,176.7953
4.338,176.7856
4.340,176.7758
4.342,176.7660
4.344,176.7562
4.346,176.7465
4.348,176.7367
4.350,176.7269
4.352,176.7172
4.354,176.7074
4.356,176.6976
4.358,176.6879
4.360,176.6781
4.362,176.6684
4.364,176.6586
4.366,176.6488
4.368,176.6391
4.370,176.6293
4.372,176.6196
4.374,176.6098
4.376,176.6001
4.378,176.5903
4.380,176.5806
4.382,176.5709
4.384,176.5611
4.386,176.5514
4.388,176.5416
4.390,176.5319
4.392,176.5221
4.394,176.5124
4.396,176.5027
4.398,176.4929
4.400,176.4832
4.402,176.4734
4.404,176.4637
4.406,176.4539
4.408,176.4442
4.410,176.4345
4.412,176.4248
4.414,176.4150
4.416,176.4053
4.418,176.3955
4.420,176.3858
4.422,176.3761
4.424,176.3664
4.426,176.3567
4.428,176.3469
4.430,176.3372
4.432,176.3275
4.434,176.3178
4.436,176.3080
4.438,176.2983
4.440,176.2886
4.442,176.2789
4.444,176.2691
4.446,176.2594
4.448,176.2497
4.450,176.2400
4.452,176.2303
4.454,176.2206
4.456,176.2109
4.458,176.2012
4.460,176.1915
4.462,176.1818
4.464,176.1721
4.466,176.1624
4.468,176.1526
4.470,176.1429
4.472,176.1332
4.474,176.1236
4.476,176.1139
4.478,176.1041
4.480,176.0945
4.482,176.0848
4.484,176.0751
4.486,176.0654
4.488,176.0557
4.490,176.0460
4.492,176.0363
4.494,176.0266
4.496,176.0169
4.498,176.0072
4.500,175.9975
4.502,175.9878
4.504,175.9781
4.506,175.9684
4.508,175.9587
4.510,175.9491
4.512,175.9393
4.514,175.9297
4.516,175.9200
4.518,175.9103
4.520,175.9006
4.522,175.8909
4.524,175.8812
4.526,175.8716
4.528,175.8619
4.530,175.8522
4.532,175.8425
4.534,175.8328
4.536,175.8232
4.538,175.8135
4.540,175.8038
4.542,175.7941
4.544,175.7845
4.546,175.7748
4.548,175.7651
4.550,175.7554
4.552,175.7458
4.554,175.7361
4.556,175.7265
4.558,175.7168
4.560,175.7071
4.562,175.6975
4.564,175.6878
4.566,175.6781
4.568,175.6685
4.570,175.6588
4.572,175.6492
4.574,175.6395
4.576,175.6298
4.578,175.6202
4.580,175.6105
4.582,175.6009
4.584,175.5912
4.586,175.5816
4.588,175.5719
4.590,175.5623
4.592,175.5526
4.594,175.5430
4.596,175.5333
4.598,175.5237
4.600,175.5140
4.602,175.5044
4.604,175.4948
4.606,175.4851
4.608,175.4755
4.610,175.4658
4.612,175.4562
4.614,175.4466
4.616,175.4369
4.618,175.4273
4.620,175.4176
4.622,175.4080
4.624,175.3984
4.626,175.3887
4.628,175.3791
4.630,175.3695
4.632,175.3599
4.634,175.3502
4.636,175.3406
4.638,175.3310
4.640,175.3214
4.642,175.3117
4.644,175.3021
4.646,175.2925
4.648,175.2829
4.650,175.2732
4.652,175.2636
4.654,175.2540
4.656,175.2444
4.658,175.2347
4.660,175.2251
4.662,175.2155
4.664,175.2059
4.666,175.1962
4.668,175.1866
4.670,175.1770
4.672,175.1674
4.674,175.1578
4.676,175.1482
4.678,175.1386
4.680,175.1290
4.682,175.1193
4.684,175.1097
4.686,175.1001
4.688,175.0905
4.690,175.0809
4.692,175.0713
4.694,175.0617
4.696,175.0521
4.698,175.0425
4.700,175.0329
4.702,175.0233
4.704,175.0137
4.706,175.0041
4.708,174.9945
4.710,174.9849
4.712,174.9753
4.714,174.9657
4.716,174.9561
4.718,174.9465
4.720,174.9369
4.722,174.9273
4.724,174.9177
4.726,174.9082
4.728,174.8986
4.730,174.8890
4.732,174.8794
4.734,174.8698
4.736,174.8602
4.738,174.8506
4.740,174.8411
4.742,174.8315
4.744,174.8219
4.746,174.8123
4.748,174.8028
4.750,174.7932
4.752,174.7836
4.754,174.7740
4.756,174.7645
4.758,174.7549
4.760,174.7453
4.762,174.7357
4.764,174.7262
4.766,174.7166
4.768,174.7070
4.770,174.6975
4.772,174.6879
4.774,174.6783
4.776,174.6688
4.778,174.6592
4.780,174.6496
4.782,174.6401
4.784,174.6305
4.786,174.6209
4.788,174.6114
4.790,174.6018
4.792,174.5923
4.794,174.5827
4.796,174.5731
4.798,174.5636
4.800,174.5540
4.802,174.5445
4.804,174.5349
4.806,174.5254
4.808,174.5158
4.810,174.5062
4.812,174.4967
4.814,174.4871
4.816,174.4776
4.818,174.4680
4.820,174.4585
4.822,174.4489
4.824,174.4394
4.826,174.4298
4.828,174.4203
4.830,174.4108
4.832,174.4012
4.834,174.3917
4.836,174.3821
4.838,174.3726
4.840,174.3630
4.842,174.3535
4.844,174.3440
4.846,174.3344
4.848,174.3249
4.850,174.3154
4.852,174.3058
4.854,174.2963
4.856,174.2868
4.858,174.2772
4.860,174.2677
4.862,174.2582
4.864,174.2487
4.866,174.2391
4.868,174.2296
4.870,174.2201
4.872,174.2106
4.874,174.2010
4.876,174.1915
4.878,174.1820
4.880,174.1725
4.882,174.1630
4.884,174.1535
4.886,174.1440
4.888,174.1344
4.890,174.1249
4.892,174.1154
4.894,174.1059
4.896,174.0964
4.898,174.0869
4.900,174.0773
4.902,174.0678
4.904,174.0583
4.906,174.0488
4.908,174.0393
4.910,174.0298
4.912,174.0203
4.914,174.0108
4.916,174.0013
4.918,173.9918
4.920,173.9823
4.922,173.9728
4.924,173.9633
4.926,173.9538
4.928,173.9443
4.930,173.9348
4.932,173.9253
4.934,173.9158
4.936,173.9063
4.938,173.8968
4.940,173.8873
4.942,173.8778
4.944,173.8683
4.946,173.8588
4.948,173.8493
4.950,173.8399
4.952,173.8304
4.954,173.8209
4.956,173.8114
4.958,173.8019
4.960,173.7924
4.962,173.7829
4.964,173.7734
4.966,173.7639
4.968,173.7545
4.970,173.7450
4.972,173.7355
4.974,173.7260
4.976,173.7165
4.978,173.7071
4.980,173.6976
4.982,173.6881
4.984,173.6786
4.986,173.6692
4.988,173.6597
4.990,173.6502
4.992,173.6407
4.994,173.6313
4.996,173.6218
4.998,173.6123
5.000,173.6029
5.002,173.5934
5.004,173.5840
5.006,173.5745
5.008,173.5650
5.010,173.5556
5.012,173.5461
5.014,173.5366
5.016,173.5272
5.018,173.5177
5.020,173.5083
5.022,173.4988
5.024,173.4894
5.026,173.4799
5.028,173.4704
5.030,173.4610
5.032,173.4516
5.034,173.4421
5.036,173.4327
5.038,173.4232
5.040,173.4138
5.042,173.4043
5.044,173.3949
5.046,173.3854
5.048,173.3760
5.050,173.3665
5.052,173.3571
5.054,173.3476
5.056,173.3382
5.058,173.3288
5.060,173.3193
5.062,173.3099
5.064,173.3004
5.066,173.2910
5.068,173.2816
5.070,173.2721
5.072,173.2627
5.074,173.2533
5.076,173.2438
5.078,173.2344
5.080,173.2250
5.082,173.2155
5.084,173.2061
5.086,173.1967
5.088,173.1872
5.090,173.1778
5.092,173.1684
5.094,173.1589
5.096,173.1495
5.098,173.1401
5.100,173.1307
5.102,173.1212
5.104,173.1118
5.106,173.1024
5.108,173.0930
5.110,173.0836
5.112,173.0742
5.114,173.0647
5.116,173.0553
5.118,173.0459
5.120,173.0365
5.122,173.0271
5.124,173.0176
5.126,173.0082
5.128,172.9988
5.130,172.9894
5.132,172.9800
5.134,172.9706
5.136,172.9612
5.138,172.9518
5.140,172.9424
5.142,172.9330
5.144,172.9236
5.146,172.9142
5.148,172.9048
5.150,172.8953
5.152,172.8860
5.154,172.8766
5.156,172.8672
5.158,172.8578
5.160,172.8484
5.162,172.8390
5.164,172.8296
5.166,172.8202
5.168,172.8108
5.170,172.8014
5.172,172.7920
5.174,172.7826
5.176,172.7732
5.178,172.7639
5.180,172.7545
5.182,172.7451
5.184,172.7357
5.186,172.7263
5.188,172.7170
5.190,172.7076
5.192,172.6982
5.194,172.6888
5.196,172.6794
5.198,172.6701
5.200,172.6607
5.202,172.6513
5.204,172.6419
5.206,172.6326
5.208,172.6232
5.210,172.6138
5.212,172.6044
5.214,172.5951
5.216,172.5857
5.218,172.5763
5.220,172.5669
5.222,172.5576
5.224,172.5482
5.226,172.5388
5.228,172.5294
5.230,172.5201
5.232,172.5107
5.234,172.5013
5.236,172.4920
5.238,172.4826
5.240,172.4733
5.242,172.4639
5.244,172.4545
5.246,172.4452
5.248,172.4358
5.250,172.4265
5.252,172.4171
5.254,172.4077
5.256,172.3984
5.258,172.3890
5.260,172.3797
5.262,172.3703
5.264,172.3610
5.266,172.3516
5.268,172.3423
5.270,172.3329
5.272,172.3236
5.274,172.3142
5.276,172.3049
5.278,172.2955
5.280,172.2861
5.282,172.2768
5.284,172.2675
5.286,172.2581
5.288,172.2488
5.290,172.2395
5.292,172.2301
5.294,172.2208
5.296,172.2114
5.298,172.2021
5.300,172.1928
5.302,172.1834
5.304,172.1741
5.306,172.1647
5.308,172.1554
5.310,172.1461
5.312,172.1368
5.314,172.1275
5.316,172.1181
5.318,172.1088
5.320,172.0995
5.322,172.0901
5.324,172.0808
5.326,172.0715
5.328,172.0622
5.330,172.0529
5.332,172.0435
5.334,172.0342
5.336,172.0249
5.338,172.0156
5.340,172.0063
5.342,171.9969
5.344,171.9876
5.346,171.9783
5.348,171.9690
5.350,171.9597
5.352,171.9504
5.354,171.9411
5.356,171.9317
5.358,171.9224
5.360,171.9131
5.362,171.9038
5.364,171.8945
5.366,171.8852
5.368,171.8759
5.370,171.8666
5.372,171.8573
5.374,171.8480
5.376,171.8387
5.378,171.8294
5.380,171.8201
5.382,171.8108
5.384,171.8015
5.386,171.7921
5.388,171.7829
5.390,171.7736
5.392,171.7643
5.394,171.7550
5.396,171.7457
5.398,171.7364
5.400,171.7271
5.402,171.7178
5.404,171.7085
5.406,171.6992
5.408,171.6899
5.410,171.6806
5.412,171.6713
5.414,171.6621
5.416,171.6528
5.418,171.6435
5.420,171.6342
5.422,171.6249
5.424,171.6156
5.426,171.6064
5.428,171.5971
5.430,171.5878
5.432,171.5785
5.434,171.5692
5.436,171.5599
5.438,171.5507
5.440,171.5414
5.442,171.5321
5.444,171.5228
5.446,171.5136
5.448,171.5043
5.450,171.4950
5.452,171.4858
5.454,171.4765
5.456,171.4672
5.458,171.4580
5.460,171.4487
5.462,171.4394
5.464,171.4302
5.466,171.4209
5.468,171.4117
5.470,171.4024
5.472,171.3931
5.474,171.3839
5.476,171.3746
5.478,171.3654
5.480,171.3561
5.482,171.3469
5.484,171.3376
5.486,171.3284
5.488,171.3191
5.490,171.3098
5.492,171.3006
5.494,171.2914
5.496,171.2821
5.498,171.2728
5.500,171.2636
5.502,171.2544
5.504,171.2451
5.506,171.2359
5.508,171.2266
5.510,171.2173
5.512,171.2081
5.514,171.1989
5.516,171.1896
5.518,171.1804
5.520,171.1712
5.522,171.1619
5.524,171.1527
5.526,171.1434
5.528,171.1342
5.530,171.1250
5.532,171.1157
5.534,171.1065
5.536,171.0972
5.538,171.0880
5.540,171.0788
5.542,171.0695
5.544,171.0603
5.546,171.0511
5.548,171.0418
5.550,171.0326
5.552,171.0234
5.554,171.0142
5.556,171.0049
5.558,170.9957
5.560,170.9865
5.562,170.9772
5.564,170.9680
5.566,170.9588
5.568,170.9496
5.570,170.9404
5.572,170.9311
5.574,170.9219
5.576,170.9127
5.578,170.9035
5.580,170.8943
5.582,170.8851
5.584,170.8758
5.586,170.8666
5.588,170.8574
5.590,170.8482
5.592,170.8389
5.594,170.8297
5.596,170.8205
5.598,170.8113
5.600,170.8021
5.602,170.7929
5.604,170.7837
5.606,170.7745
5.608,170.7652
5.610,170.7560
5.612,170.7468
5.614,170.7376
5.616,170.7284
5.618,170.7192
5.620,170.7100
5.622,170.7008
5.624,170.6916
5.626,170.6824
5.628,170.6732
5.630,170.6640
5.632,170.6549
5.634,170.6457
5.636,170.6365
5.638,170.6273
5.640,170.6181
5.642,170.6089
5.644,170.5997
5.646,170.5905
5.648,170.5813
5.650,170.5721
5.652,170.5630
5.654,170.5538
5.656,170.5446
5.658,170.5354
5.660,170.5262
5.662,170.5170
5.664,170.5079
5.666,170.4987
5.668,170.4895
5.670,170.4803
5.672,170.4712
5.674,170.4620
5.676,170.4528
5.678,170.4436
5.680,170.4345
5.682,170.4253
5.684,170.4161
5.686,170.4070
5.688,170.3978
5.690,170.3886
5.692,170.3794
5.694,170.3703
5.696,170.3611
5.698,170.3519
5.700,170.3428
5.702,170.3336
5.704,170.3244
5.706,170.3153
5.708,170.3061
5.710,170.2970
5.712,170.2878
5.714,170.2786
5.716,170.2695
5.718,170.2603
5.720,170.2512
5.722,170.2420
5.724,170.2328
5.726,170.2237
5.728,170.2145
5.730,170.2054
5.732,170.1962
5.734,170.1871
5.736,170.1779
5.738,170.1688
5.740,170.1596
5.742,170.1505
5.744,170.1413
5.746,170.1322
5.748,170.1230
5.750,170.1139
5.752,170.1048
5.754,170.0956
5.756,170.0865
5.758,170.0773
5.760,170.0682
5.762,170.0591
5.764,170.0499
5.766,170.0408
5.768,170.0316
5.770,170.0225
5.772,170.0134
5.774,170.0042
5.776,169.9951
5.778,169.9859
5.780,169.9768
5.782,169.9677
5.784,169.9586
5.786,169.9494
5.788,169.9403
5.790,169.9312
5.792,169.9221
5.794,169.9129
5.796,169.9038
5.798,169.8947
5.800,169.8856
5.802,169.8764
5.804,169.8673
5.806,169.8582
5.808,169.8491
5.810,169.8399
5.812,169.8308
5.814,169.8217
5.816,169.8126
5.818,169.8035
5.820,169.7943
5.822,169.7852
5.824,169.7761
5.826,169.7670
5.828,169.7579
5.830,169.7487
5.832,169.7396
5.834,169.7305
5.836,169.7214
5.838,169.7123
5.840,169.7032
5.842,169.6941
5.844,169.6850
5.846,169.6759
5.848,169.6668
5.850,169.6577
5.852,169.6486
5.854,169.6395
5.856,169.6303
5.858,169.6212
5.860,169.6122
5.862,169.6030
5.864,169.5939
5.866,169.5849
5.868,169.5758
5.870,169.5666
5.872,169.5575
5.874,169.5484
5.876,169.5393
5.878,169.5302
5.880,169.5211
5.882,169.5120
5.884,169.5029
5.886,169.4939
5.888,169.4848
5.890,169.4757
5.892,169.4666
5.894,169.4575
5.896,169.4484
5.898,169.4394
5.900,169.4303
5.902,169.4212
5.904,169.4121
5.906,169.4030
5.908,169.3940
5.910,169.3849
5.912,169.3758
5.914,169.3667
5.916,169.3577
5.918,169.3486
5.920,169.3395
5.922,169.3304
5.924,169.3214
5.926,169.3123
5.928,169.3033
5.930,169.2942
5.932,169.2851
5.934,169.2760
5.936,169.2669
5.938,169.2579
5.940,169.2488
5.942,169.2397
5.944,169.2307
5.946,169.2216
5.948,169.2126
5.950,169.2035
5.952,169.1944
5.954,169.1854
5.956,169.1763
5.958,169.1673
5.960,169.1582
5.962,169.1492
5.964,169.1401
5.966,169.1311
5.968,169.1220
5.970,169.1130
5.972,169.1039
5.974,169.0949
5.976,169.0858
5.978,169.0768
5.980,169.0677
5.982,169.0587
5.984,169.0496
5.986,169.0406
5.988,169.0315
5.990,169.0225
5.992,169.0134
5.994,169.0044
5.996,168.9953
5.998,168.9863
