TIME,DISTANCE,MARKERS,SPEED,MOTORRPMFRONT,MOTORRPMREAR,POWERELECTRICALFRONT,POWERELECTRICALREAR,POWERELECTRICALTOTAL,POWERBALANCE,EFFICIENCYFRONT,EFFICIENCYREAR,TORQUEMECHANICALFRONT,TORQUEMECHANICALREAR,TORQUEROTORFRONT,TORQUEROTORREAR
4.208,207.088,0,35.10239,6622.952,7039.83,-32.009,-66.176,-98.185,0.326007,0.932,0.937,-49.472,-95.707,-49.8,-89.962
4.228,207.78,0,35.10239,6553.595,6999.636,-31.501,-65.241,-96.742,0.325619,0.932,0.936,-49.219,-94.957,-46.812,-91.304
4.248,208.468,0,35.10239,6469.964,6962.188,-31.01,-64.441,-95.451,0.324879,0.931,0.936,-49.116,-94.335,-45.32,-90.568
4.268,209.152,0,34.13183,6414.699,6918.486,-30.38,-63.184,-93.564,0.324698,0.93,0.936,-48.607,-93.13,-49.049,-89.784
4.288,209.832,0,34.13183,6342.876,6888.683,-29.847,-62.255,-92.10201,0.324065,0.929,0.935,-48.343,-92.203,-48.928,-90.669
4.308,210.509,0,34.13183,6347.405,6851.571,-29.141,-60.55,-89.691,0.324904,0.929,0.935,-47.173,-90.167,-48.876,-84.247
4.328,211.181,0,34.13183,6373.368,6801.487,-28.802,-59.471,-88.273,0.326283,0.929,0.934,-46.414,-89.285,-47.515,-85.819
4.348,211.85,0,34.13183,6373.289,6775.577,-27.652,-56.902,-84.554,0.327034,0.929,0.934,-44.55,-85.798,-44.338,-84.499
4.368,212.515,0,33.25074,6390.002,6744.946,-27.389,-56.177,-83.56599,0.327753,0.929,0.934,-44.028,-85.093,-47.015,-80.383
4.388,213.178,0,33.25074,6421.46,6720.02,-27.164,-55.444,-82.608,0.32883,0.93,0.933,-43.402,-84.392,-42.617,-88.589
4.408,213.837,0,33.25074,6448.108,6715.57,-27.705,-56.461,-84.166,0.329171,0.93,0.933,-44.05,-85.919,-41.136,-80.119
4.428,214.492,0,33.25074,6391.185,6692.996,-28.108,-57.447,-85.555,0.328537,0.93,0.933,-45.132,-87.774,-43.343,-86.29
4.448,215.145,0,33.25074,6310.013,6636.857,-28.992,-59.425,-88.417,0.327901,0.929,0.932,-47.189,-91.603,-44.232,-87.431
4.468,215.794,0,32.40764,6236.016,6606.076,-29.33,-60.36,-89.69,0.327015,0.928,0.932,-48.373,-93.526,-47.344,-90.731
4.488,216.439,0,32.40764,6154.192,6566.612,-30.549,-63.177,-93.726,0.325939,0.927,0.932,-51.09,-98.503,-48.088,-93.276
4.508,217.081,0,32.40764,6069.062,6514.471,-30.698,-63.694,-94.392,0.325218,0.926,0.931,-52.125,-100.178,-49.539,-95.745
4.528,217.718,0,32.40764,6021.78,6462.302,-31.063,-64.496,-95.55901,0.325066,0.925,0.93,-53.239,-102.327,-54.66,-98.005
4.548,218.352,0,32.40764,5999.293,6421.108,-31.092,-64.445,-95.537,0.325445,0.925,0.93,-53.476,-102.972,-52.226,-100.207
4.568,218.981,0,31.43795,5947.856,6384.577,-30.561,-63.404,-93.965,0.325238,0.924,0.929,-53.057,-101.939,-51.953,-99.295
4.588,219.607,0,31.43795,5855.64,6331.707,-30.192,-62.832,-93.024,0.324561,0.923,0.929,-53.312,-101.999,-51.937,-105.66
4.608,220.228,0,31.43795,5802.018,6278.152,-29.972,-62.407,-92.379,0.324446,0.922,0.928,-53.471,-102.179,-53.405,-99.416
4.628,220.846,0,31.43795,5760.088,6235.235,-29.852,-62.181,-92.033,0.324362,0.921,0.928,-53.726,-102.583,-57.655,-101.103
4.648,221.459,0,31.43795,5675.044,6193.612,-29.495,-61.597,-91.092,0.323794,0.92,0.927,-53.815,-102.348,-46.707,-99.627
4.668,222.069,0,30.50541,5553.238,6142.119,-28.891,-60.732,-89.623,0.322362,0.918,0.926,-54.03,-101.777,-51.649,-94.33
4.688,222.676,0,30.50541,5613.324,6079.143,-28.344,-58.969,-87.313,0.324625,0.919,0.926,-52.521,-99.951,-60.885,-94.074
4.708,223.278,0,30.50541,5781.089,6068.98,-28.131,-57.59,-85.721,0.328169,0.921,0.925,-50.439,-97.872,-55.217,-99.884
4.728,223.877,0,30.50541,5839.404,6070.793,-27.804,-56.626,-84.43,0.329314,0.922,0.925,-49.259,-96.163,-49.351,-94.294
4.748,224.472,0,30.50541,5807.878,6023.933,-27.6,-56.164,-83.764,0.329497,0.922,0.925,-49.156,-96.033,-46.458,-79.426
4.768,225.064,0,29.51782,5760.137,5987.001,-27.497,-55.957,-83.454,0.329487,0.921,0.924,-49.413,-96.508,-46.667,-97.939
4.788,225.653,0,29.51782,5658.78,5977.904,-27.505,-56.403,-83.908,0.3278,0.92,0.924,-50.385,-97.412,-47.094,-96.56
4.808,226.237,0,29.51782,5600.221,5955.229,-27.85,-57.326,-85.176,0.32697,0.919,0.924,-51.625,-99.409,-50.611,-97.85
4.828,226.818,0,29.51782,5592.793,5932.781,-27.962,-57.509,-85.471,0.327152,0.919,0.924,-51.931,-100.131,-52.896,-98.146
4.848,227.395,0,29.51782,5594.968,5889.107,-28.114,-57.611,-85.725,0.327956,0.919,0.923,-52.165,-101.089,-50.947,-96.539
4.868,227.968,0,28.5983,5557.352,5846.515,-28.089,-57.541,-85.63,0.328028,0.918,0.922,-52.508,-101.786,-51.752,-98.949
4.888,228.538,0,28.5983,5535.559,5801.879,-28.247,-57.771,-86.018,0.328385,0.918,0.922,-53.04,-103.062,-53.123,-101.45
4.908,229.103,0,28.5983,5510.045,5760.373,-28.349,-57.918,-86.267,0.328619,0.918,0.921,-53.489,-104.096,-52.751,-99.294
4.928,229.666,0,28.5983,5457.244,5710.949,-28.069,-57.342,-85.411,0.328635,0.917,0.921,-53.489,-104.044,-50.424,-100.389
4.948,230.224,0,28.5983,5455.637,5668.709,-27.507,-55.95,-83.457,0.329595,0.917,0.92,-52.401,-102.408,-46.602,-104.426
4.968,230.779,0,27.69736,5338.743,5625.28,-26.88,-55.032,-81.912,0.328157,0.915,0.919,-52.471,-101.495,-50.166,-96.755
4.988,231.33,0,27.69736,5319.756,5598.775,-26.112,-53.389,-79.501,0.328449,0.915,0.919,-51.214,-99.045,-52.438,-100.614
5.008,231.878,0,27.69736,5346.075,5586.464,-25.102,-51.127,-76.229,0.329297,0.915,0.919,-48.994,-95.054,-52.257,-94.642
5.028,232.423,0,27.69736,5374.702,5569.419,-24.569,-49.84,-74.409,0.330189,0.916,0.919,-47.654,-92.952,-49.122,-90.908
5.048,232.964,0,27.69736,5399.985,5539.398,-23.445,-47.333,-70.778,0.331247,0.916,0.918,-45.234,-88.789,-45.87,-86.028
5.068,233.503,0,26.85075,5418.263,5522.416,-22.856,-46.004,-68.86,0.33192,0.916,0.918,-43.893,-86.59,-40.533,-84.175
5.088,234.039,0,26.85075,5366.081,5493.91,-20.859,-41.998,-62.857,0.331849,0.916,0.917,-40.517,-79.515,-40.637,-79.282
5.108,234.573,0,26.85075,5327.615,5450.351,-19.633,-39.482,-59.115,0.332115,0.915,0.917,-38.434,-75.377,-38.471,-72.205
5.128,235.104,0,26.85075,5319.633,5430.537,-19.191,-38.562,-57.753,0.332294,0.915,0.916,-37.647,-73.919,-39.53,-71.406
5.148,235.632,0,26.85075,5337.654,5418.073,-18.574,-37.26,-55.834,0.332665,0.915,0.916,-36.312,-71.63,-39.163,-72.337
5.168,236.158,0,26.29151,5356.395,5400.315,-18.276,-36.607,-54.883,0.332999,0.915,0.916,-35.575,-70.613,-36.419,-69.77
5.188,236.682,0,26.29151,5366.604,5374.008,-17.455,-34.92,-52.375,0.33327,0.915,0.916,-33.91,-67.69,-35.182,-63.379
5.208,237.205,0,26.29151,5372.055,5350.569,-16.718,-33.423,-50.141,0.33342,0.916,0.915,-32.434,-65.116,-32.685,-63.221
5.228,237.726,0,26.29151,5366.084,5330.007,-16.426,-32.834,-49.26,0.333455,0.916,0.915,-31.904,-64.207,-31.846,-58.297
5.248,238.246,0,26.29151,5362.908,5329.696,-16.03,-32.048,-48.078,0.333417,0.915,0.915,-31.164,-62.749,-32.165,-66.917
5.268,238.764,0,25.84777,5371.398,5339.449,-15.765,-31.521,-47.286,0.333397,0.916,0.915,-30.598,-61.589,-32.016,-64.898
5.288,239.281,0,25.84777,5370.791,5332.602,-15.594,-31.181,-46.775,0.333383,0.916,0.915,-30.268,-60.98,-31.324,-60.29
5.308,239.797,0,25.84777,5358.135,5321.104,-15.523,-31.039,-46.562,0.333383,0.915,0.915,-30.199,-60.829,-30.186,-57.991
5.328,240.311,0,25.84777,5342.889,5305.266,-15.399,-30.792,-46.191,0.333377,0.915,0.915,-30.058,-60.58,-30.95,-62.902
5.348,240.824,0,25.84777,5327.919,5297.97,-15.305,-30.607,-45.912,0.333355,0.915,0.914,-29.947,-60.323,-28.08,-64.919
5.368,241.335,0,25.44592,5301.733,5281.142,-15.221,-30.44,-45.661,0.333348,0.915,0.914,-29.96,-60.189,-30.681,-63.089
5.388,241.844,0,25.44592,5280.5,5255.234,-15.096,-30.191,-45.287,0.333341,0.914,0.914,-29.815,-60.009,-26.568,-61.665
5.408,242.353,0,25.44592,5250.398,5247.37,-15.059,-30.119,-45.178,0.333326,0.914,0.914,-29.978,-59.957,-33.375,-60.617
5.428,242.859,0,25.44592,5245.522,5219.013,-15.046,-30.093,-45.139,0.333326,0.914,0.913,-29.96,-60.236,-30.369,-57.828
5.448,243.364,0,25.44592,5227.971,5194.159,-15.041,-30.082,-45.123,0.333333,0.913,0.913,-30.046,-60.528,-28.644,-58.022
5.468,243.867,0,25.09396,5209.88,5178.187,-15.033,-30.065,-45.098,0.333341,0.913,0.913,-30.158,-60.744,-30.763,-64.39
5.488,244.369,0,25.09396,5204.344,5155.555,-15.025,-30.05,-45.075,0.333333,0.913,0.912,-30.177,-61.01,-30.635,-65.24
5.508,244.869,0,25.09396,5200.911,5146.658,-15.019,-30.037,-45.056,0.333341,0.913,0.912,-30.168,-61.048,-28.369,-58.776
5.528,245.369,0,25.09396,5184.517,5130.985,-15.013,-30.026,-45.039,0.333333,0.913,0.912,-30.295,-61.278,-33.001,-65.41
5.548,245.867,0,25.09396,5200.389,5147.085,-14.793,-29.587,-44.38,0.333326,0.913,0.912,-29.743,-60.119,-31.223,-56.912
5.568,246.365,0,24.69907,5206.006,5146.492,-11.773,-23.546,-35.319,0.333333,0.913,0.912,-23.635,-47.834,-23.831,-41.887
5.588,246.861,0,24.69907,5189.555,5140.612,-5.291,-10.583,-15.874,0.333312,0.913,0.912,-10.661,-21.535,-11.229,-18.771
5.608,247.355,0,24.69907,5195.484,5149.187,1.014,2.029,3.043,0.333224,0.913,0.912,1.703,3.433,1.801,6.688
5.628,247.849,0,24.69907,5158.455,5168.08,6.717,13.434,20.151,0.333333,0.912,0.912,11.349,22.658,10.824,23.318
5.648,248.342,0,24.69907,5144.278,5152.404,8.588,17.176,25.764,0.333333,0.912,0.912,14.552,29.053,12.152,28.328
5.668,248.835,0,24.54491,5160.183,5139.908,8.332,16.664,24.996,0.333333,0.912,0.912,14.078,28.255,11.894,25.354
5.688,249.327,0,24.54491,5153.952,5137.619,8.094,16.188,24.282,0.333333,0.912,0.912,13.687,27.46,12.488,24.03
5.708,249.819,0,24.54491,5160.054,5126.737,10.13,20.26,30.39,0.333333,0.912,0.912,17.114,34.409,15.281,37.843
5.728,250.311,0,24.54491,5175.177,5148.942,16.083,32.166,48.249,0.333333,0.912,0.912,27.101,54.475,25.151,47.695
5.748,250.803,0,24.54491,5199.935,5166.85,24.618,49.236,73.854,0.333333,0.913,0.912,41.313,83.042,38.186,85.317
5.768,251.295,0,24.50089,5227.747,5168.682,36.268,72.536,108.804,0.333333,0.913,0.912,60.542,122.303,59.474,124.256
5.788,251.787,0,24.50089,5267.069,5217.463,51.616,103.232,154.848,0.333333,0.914,0.913,85.606,172.536,82.926,176.97
5.808,252.281,0,24.50089,5288.883,5293.804,67.765,135.53,203.295,0.333333,0.914,0.914,111.925,223.67,111.045,222.551
5.828,252.776,0,24.50089,5372.626,5319.423,78.795,157.591,236.386,0.333332,0.916,0.915,128.371,258.806,124.598,262.668
5.848,253.273,0,24.50089,5464.933,5329.129,85.695,171.39,257.085,0.333333,0.917,0.915,137.481,281.128,132.956,280.512
5.868,253.773,0,25.00837,5472.837,5350.434,85.695,171.39,257.085,0.333333,0.917,0.915,137.169,279.987,137.432,283.642
5.888,254.276,0,25.00837,5482.55,5394.96,86.197,172.394,258.591,0.333333,0.917,0.916,137.777,279.612,137.06,279.674
5.908,254.781,0,25.00837,5481.773,5427.673,86.788,173.577,260.365,0.333332,0.917,0.916,138.753,279.955,137.603,281.119
5.928,255.289,0,25.00837,5537.97,5455.828,88.541,177.083,265.624,0.333332,0.918,0.917,140.376,284.1,134.493,291.181
5.948,255.8,0,25.00837,5640.039,5489.312,91.87,183.74,275.61,0.333333,0.919,0.917,143.214,293.406,138.496,291.416
5.968,256.313,0,25.69548,5644.588,5554.051,94.019,188.039,282.058,0.333332,0.92,0.918,146.292,297.072,147.413,295.347
5.988,256.829,0,25.69548,5656.482,5607.44,93.898,187.796,281.694,0.333333,0.92,0.919,145.983,294.012,141.427,295.804
6.008,257.349,0,25.69548,5756.615,5628.982,93.898,187.796,281.694,0.333333,0.921,0.919,143.693,292.81,138.041,300.844
6.028,257.871,0,25.69548,5843.363,5626.892,93.898,187.796,281.694,0.333333,0.922,0.919,141.696,292.893,137.853,301.467
6.048,258.395,0,25.69548,5891.812,5623.259,93.898,187.796,281.694,0.333333,0.923,0.919,140.576,293.073,138.865,301.394
6.068,258.922,0,26.42441,5878.147,5698.851,96.828,193.657,290.485,0.333332,0.923,0.92,145.263,298.725,143.865,301.465
6.088,259.452,0,26.42441,5856.546,5719.187,99.943,199.887,299.83,0.333332,0.923,0.921,150.454,307.208,148.574,314.299
6.108,259.986,0,26.42441,5911.535,5734.641,105.542,211.084,316.626,0.333333,0.923,0.921,157.623,323.728,152.585,327.317
6.128,260.522,0,26.42441,5972.539,5808.911,115.147,230.294,345.441,0.333333,0.924,0.922,170.273,349.177,168.094,349.462
6.148,261.062,0,26.42441,6012.317,5883.892,123.095,246.19,369.285,0.333333,0.925,0.923,180.954,369.014,177.899,366.987
6.168,261.605,0,27.2488,6083.185,5940.831,129.289,258.578,387.867,0.333333,0.926,0.924,188.105,383.521,182.966,400.483
6.188,262.153,0,27.2488,6190.724,5975.095,136.477,272.955,409.432,0.333333,0.927,0.924,195.483,403.091,188.071,410.141
6.208,262.705,0,27.2488,6297.062,6005.501,141.876,283.752,425.628,0.333333,0.928,0.925,199.998,416.989,194.614,426.922
6.228,263.26,0,27.2488,6405.17,6071.506,145.619,291.239,436.858,0.333333,0.93,0.926,202.132,424.061,195.742,425.634
6.248,263.82,0,27.2488,6548.322,6096.864,149.254,298.509,447.763,0.333333,0.931,0.926,203.064,432.773,195.302,440.032
6.268,264.384,0,28.31987,6689.387,6120.665,152.741,305.482,458.223,0.333333,0.933,0.926,203.721,441.353,197.624,447.506
6.288,264.952,0,28.31987,6646.75,6167.069,155.859,311.718,467.577,0.333333,0.933,0.927,208.72,447.454,213.813,448.829
6.308,265.525,0,28.31987,6638.327,6223.984,159.325,318.65,477.975,0.333333,0.932,0.928,213.765,453.223,214.432,463.509
6.328,266.103,0,28.31987,6660.046,6294.156,165.012,330.025,495.037,0.333333,0.933,0.928,220.76,464.947,220.673,466.969
6.348,266.686,0,28.31987,6712.747,6403.794,167.697,335.394,503.091,0.333333,0.933,0.93,222.566,464.849,227.087,473.162
6.368,267.275,0,29.60236,6659.636,6452.529,169.915,339.83,509.745,0.333333,0.933,0.93,227.174,467.247,231.326,487.974
6.388,267.869,0,29.60236,6746.667,6494.018,172.105,344.211,516.316,0.333333,0.934,0.931,227.783,470.894,220.944,481.76
6.408,268.468,0,29.60236,6889.403,6563.763,173.559,347.118,520.677,0.333333,0.935,0.932,225.201,470.304,221.721,479.638
6.428,269.072,0,29.60236,6976.11,6640.032,175.428,350.857,526.285,0.333333,0.936,0.933,224.888,470.224,225.106,483.064
6.448,269.681,0,29.60236,6974.742,6727.605,177.38,354.76,532.14,0.333333,0.936,0.934,227.381,469.768,229.007,482.768
6.468,270.296,0,30.89951,7041.387,6709.624,177.38,354.76,532.14,0.333333,0.937,0.933,225.666,470.814,219.682,486.648
6.488,270.916,0,30.89951,7104.142,6760.51,176.816,353.633,530.449,0.333333,0.937,0.934,223.015,466.48,219.9,471.604
6.508,271.541,0,30.89951,7151.801,6822.939,176.816,353.633,530.449,0.333333,0.938,0.935,221.602,462.334,219.686,473.425
6.528,272.171,0,30.89951,7147.234,6859.745,176.816,353.633,530.449,0.333333,0.938,0.935,221.59,460.1,223.861,469.916
6.548,272.806,0,30.89951,7165.463,6885.815,176.816,353.633,530.449,0.333333,0.938,0.935,221.255,458.601,218.103,465.616
6.568,273.447,0,32.17271,7249.059,6943.008,176.816,353.633,530.449,0.333333,0.939,0.936,218.986,455.133,213.149,461.921
6.588,274.092,0,32.17271,7402.74,7002.855,176.816,353.633,530.449,0.333333,0.94,0.937,214.819,451.625,207.679,456.324
6.608,274.741,0,32.17271,7486.486,7043.593,176.816,353.633,530.449,0.333333,0.941,0.937,212.432,449.091,210.366,457.409
6.628,275.396,0,32.17271,7532.707,7072.459,179.603,359.207,538.81,0.333333,0.942,0.937,214.586,454.481,211.486,462.048
6.648,276.055,0,32.17271,7611.165,7125.566,182.975,365.951,548.926,0.333333,0.942,0.938,216.523,459.752,213.442,469.56
6.668,276.718,0,33.3953,7686.068,7281.876,187.249,374.499,561.748,0.333333,0.943,0.939,219.496,461.113,218.931,472.45
6.688,277.387,0,33.3953,7697.512,7424.047,193.763,387.526,581.289,0.333333,0.943,0.941,226.353,468.241,240.066,492.912
6.708,278.062,0,33.3953,7531.809,7382.535,202.161,404.323,606.484,0.333333,0.942,0.94,241.18,491.017,248.912,517.189
6.728,278.743,0,33.3953,7545.249,7414.972,212.482,424.965,637.447,0.333333,0.942,0.941,253.568,515.012,248.038,514.738
6.748,279.43,0,33.3953,7748.287,7505.791,228.052,456.104,684.156,0.333333,0.944,0.942,265.598,546.041,258.016,558.519
6.768,280.122,0,34.82935,7988.51,7547.047,241.235,482.472,723.707,0.333332,0.946,0.942,272.897,574.546,270.036,590.333
6.788,280.82,0,34.82935,8219.072,7578.566,250,500,750,0.333333,0.947,0.942,275.427,592.966,271.859,612.443
6.808,281.525,0,34.82935,8387.509,7618.825,250,500,750,0.333333,0.949,0.942,270.031,590.61,272.485,597.334
6.828,282.235,0,34.82935,8502.597,7770.948,250,500,750,0.333333,0.949,0.944,266.614,579.345,268.833,598.873
6.848,282.951,0,34.82935,8612.557,8009.712,250,500,750,0.333333,0.95,0.946,262.694,562.85,286.128,593.353
6.868,283.673,0,36.4041,8634.819,8154.169,250,500,750,0.333333,0.95,0.947,262.384,552.909,276.259,600.741
6.888,284.403,0,36.4041,8554.349,8173.439,250,500,750,0.333333,0.95,0.947,264.684,551.128,278.935,614.125
6.908,285.14,0,36.4041,8500.622,8145.183,250,500,750,0.333333,0.95,0.947,266.34,553.895,278.016,590.646
6.928,285.883,0,36.4041,8614.53,8118.949,250,500,750,0.333333,0.95,0.947,263.651,555.794,257.455,586.447
6.948,286.633,0,36.4041,8868.66,8152.483,250,500,750,0.333333,0.952,0.947,256.477,553.98,251.973,576.258
6.968,287.388,0,38.03078,9029.513,8153.724,250,500,750,0.333333,0.953,0.947,252.056,554.295,250.934,566.182
6.988,288.149,0,38.03078,9080.242,8187.737,250,500,750,0.333333,0.953,0.947,250.396,552.267,259.881,560.925
7.008,288.916,0,38.03078,8959.336,8292.772,250,500,750,0.333333,0.953,0.948,253.441,545.949,267.339,548.643
7.028,289.69,0,38.03078,8801.72,8419.179,250,500,750,0.333333,0.952,0.949,257.626,537.777,274.049,554.409
7.048,290.471,0,38.03078,8717.945,8517.975,250,500,750,0.333333,0.951,0.95,260.42,531.997,262.825,546.812
7.068,291.258,0,39.62458,8790.06,8606.355,250,500,750,0.333333,0.951,0.95,258.498,526.505,258.243,552.067
7.088,292.051,0,39.62458,8916.928,8654.854,250,500,750,0.333333,0.952,0.951,254.919,523.873,258.138,545.427
7.108,292.85,0,39.62458,9029.839,8671.799,250,500,750,0.333333,0.953,0.951,251.883,523.066,256.006,540.066
7.128,293.654,0,39.62458,9089.485,8712.751,250,500,750,0.333333,0.953,0.951,250.351,521.123,253.539,527.187
7.148,294.464,0,39.62458,9109.964,8772.901,250,500,750,0.333333,0.953,0.951,249.647,517.729,258.408,524.805
7.168,295.28,0,41.12599,9072.589,8841.226,250,500,750,0.333333,0.953,0.952,250.706,514.003,256.633,519.844
7.188,296.102,0,41.12599,9066.24,8912.781,250,500,750,0.333333,0.953,0.952,250.93,510.068,254.984,517.325
7.208,296.93,0,41.12599,9081.37,9001.45,250,500,750,0.333333,0.953,0.953,250.698,505.453,249.514,508.772
7.228,297.764,0,41.12599,9109.382,9053.654,250,500,750,0.333333,0.953,0.953,249.883,502.429,251.484,514.424
7.248,298.604,0,41.12599,9286.929,9126.801,250,500,750,0.333333,0.954,0.953,245.56,498.71,240.46,507.94
7.268,299.449,0,42.55751,9348.768,9177.537,250,500,750,0.333333,0.955,0.954,243.881,496.026,243.466,507.795
7.288,300.299,0,42.55751,9414.66,9233.282,250,500,750,0.333333,0.955,0.954,242.286,493.515,241.002,494.592
7.308,301.155,0,42.55751,9395.928,9264.391,250,500,750,0.333333,0.955,0.954,242.383,492.196,253.455,484.919
7.328,302.017,0,42.55751,9399.222,9363.564,250,500,750,0.333333,0.955,0.955,242.624,486.688,242.712,498.487
7.348,302.884,0,42.55751,9479.341,9422.662,250,500,750,0.333333,0.955,0.955,240.962,484.067,231.119,486.438
7.368,303.756,0,43.92451,9539.688,9460.297,250,500,750,0.333333,0.956,0.955,239.423,482.344,232.687,481.053
7.388,304.634,0,43.92451,9637.587,9452.807,250,500,750,0.333333,0.956,0.955,237,483.275,234.071,462.395
7.408,305.517,0,43.92451,9709.274,9498.609,250,500,750,0.333333,0.956,0.955,235.335,480.25,232.293,487.51
7.428,306.405,0,43.92451,9783.494,9573.75,250,500,750,0.333333,0.957,0.956,233.505,476.387,235.113,493.51
7.448,307.298,0,43.92451,9809.1,9626.782,249.999,500,749.999,0.333332,0.957,0.956,233.092,474.321,228.477,476.073
7.468,308.196,0,45.2472,9839.211,9694.679,250,500,750,0.333333,0.957,0.956,232.199,471.345,235.436,466.292
7.488,309.099,0,45.2472,9703.285,9817.876,250,500,750,0.333333,0.956,0.957,235.318,465.722,237.89,459.844
7.508,310.007,0,45.2472,9723.934,9824.36,250,500,750,0.333333,0.956,0.957,235.006,465.101,231.613,471.369
7.528,310.92,0,45.2472,9762.545,9831.38,250,500,750,0.333333,0.957,0.957,234.013,464.91,234.516,466.515
7.548,311.837,0,45.2472,9862.208,9854.556,250,500,750,0.333333,0.957,0.957,231.886,463.895,227.527,464.413
7.568,312.757,0,46.38956,9983.247,9887.945,250,500,750,0.333333,0.958,0.957,229.241,462.447,223.179,461.114
7.588,313.682,0,46.38956,10025.48,9907.89,250,500,750,0.333333,0.958,0.957,227.695,461.568,245.542,459.833
7.608,314.612,0,46.38956,9979.294,9922.171,250,500,750,0.333333,0.958,0.957,229.237,460.969,226.611,457.89
7.628,315.548,0,46.38956,9990.782,9960.679,250,500,750,0.333333,0.958,0.957,229.08,459.394,222.838,451.368
7.648,316.489,0,46.38956,10045.95,9994.933,250,500,750,0.333333,0.958,0.958,227.778,457.992,225.247,445.971
7.668,317.434,0,47.66493,10079.66,10071.72,250,500,750,0.333333,0.958,0.958,227.065,454.632,223.883,443.163
7.688,318.385,0,47.66493,10083.81,10078.79,250,500,750,0.333333,0.958,0.958,226.997,454.212,222.998,447.156
7.708,319.342,0,47.66493,10158.89,10140.83,250,500,750,0.333333,0.958,0.958,225.484,451.128,217.713,460.554
7.728,320.302,0,47.66493,10216.82,10203.23,250,500,750,0.333333,0.958,0.958,224.378,448.522,211.761,456.364
7.748,321.268,0,47.66493,10249.12,10244.32,250,500,750,0.333333,0.959,0.959,223.487,447.184,219.297,439.496
7.768,322.24,0,48.9819,10301.43,10358.41,250,500,750,0.333333,0.959,0.959,222.413,442.454,217.551,434.508
