TIME,DISTANCE,SPEED,POWERELECTRICALTOTAL
16.608001,970.296,57.12107,-180.565
16.628001,971.427,57.12107,-187.733
16.648001,972.552,57.12107,-194.188
16.668001,973.671,55.83331,-202.018
16.688001,974.784,55.83331,-214.066
16.708001,975.89,55.83331,-222.537
16.728001,976.991,55.83331,-232.07
16.748001,978.084,55.83331,-248.802
16.768001,979.171,54.10507,-255.517
16.788001,980.25,54.10507,-265.563
16.808001,981.321,54.10507,-267.893
16.828001,982.384,54.10507,-262.996
16.848001,983.44,54.10507,-251.86
16.868001,984.489,52.37259,-247.128
16.888001,985.531,52.37259,-244.734
16.908001,986.566,52.37259,-239
16.928001,987.593,52.37259,-236.833
16.948001,988.612,52.37259,-240.77
16.968001,989.623,50.28727,-240.408
16.988001,990.623,50.28727,-247.356
17.008001,991.613,50.28727,-240.592
17.028001,992.596,50.28727,-236.264
17.048001,993.572,50.28727,-228.482
17.068001,994.54,48.19891,-223.826
17.088001,995.501,48.19891,-213.584
17.108001,996.455,48.19891,-208.169
17.128001,997.402,48.19891,-198.238
17.148001,998.343,48.19891,-192.238
17.168001,999.277,46.58344,-177.285
17.188001,1000.205,46.58344,-163.35
17.208001,1001.129,46.58344,-155.698
17.228001,1002.047,46.58344,-154.756
17.248001,1002.96,46.58344,-151.964
17.268001,1003.869,45.31907,-146.803
17.288001,1004.772,45.31907,-143.857
17.308001,1005.671,45.31907,-138.2
17.328001,1006.566,45.31907,-133.109
17.348001,1007.456,45.31907,-130.819
17.368001,1008.343,44.22772,-127.82
17.388001,1009.225,44.22772,-129.282
17.408001,1010.104,44.22772,-132.045
17.428001,1010.978,44.22772,-135.616
17.448001,1011.848,44.22772,-140.29
17.468001,1012.713,43.07589,-143.538
17.488001,1013.573,43.07589,-143.073
17.508001,1014.429,43.07589,-136.76
17.528001,1015.279,43.07589,-132.226
17.548001,1016.125,43.07589,-123.383
17.568001,1016.965,41.89624,-116.348
17.588001,1017.8,41.89624,-110.333
17.608001,1018.632,41.89624,-107.854
17.628001,1019.459,41.89624,-101.879
17.648001,1020.283,41.89624,-97.517
17.668001,1021.103,40.94506,-86.541
17.688001,1021.92,40.94506,-74.875
17.708001,1022.734,40.94506,-64.384
17.728001,1023.546,40.94506,-60.37
17.748001,1024.355,40.94506,-53.922
17.768001,1025.162,40.24984,-50.706
17.788001,1025.967,40.24984,-48.702
17.808001,1026.77,40.24984,-48.05
17.828001,1027.571,40.24984,-45
17.848001,1028.37,40.24984,-46.4
17.868001,1029.167,39.80807,-45.694
17.888001,1029.963,39.80807,-45.494
17.908001,1030.758,39.80807,-45.181
17.928001,1031.551,39.80807,-38.216
17.948001,1032.342,39.80807,-14.359
17.968001,1033.131,39.44501,23.278
17.988001,1033.92,39.44501,57.66
18.008001,1034.708,39.44501,62.106
18.028001,1035.496,39.44501,54.651
18.048001,1036.283,39.44501,31.549
18.068001,1037.069,39.25672,17.877
18.088001,1037.854,39.25672,4.923
18.108001,1038.638,39.25672,-5.812
18.128001,1039.421,39.25672,-16.168
18.148001,1040.203,39.25672,-24.613
18.168001,1040.983,38.94167,-35.848
18.188001,1041.761,38.94167,-42.274
18.208001,1042.539,38.94167,-45
18.228001,1043.314,38.94167,-45
18.248001,1044.088,38.94167,-45
18.268001,1044.86,38.53416,-44.964
18.288001,1045.631,38.53416,-39.414
18.308001,1046.4,38.53416,-25.539
18.328001,1047.167,38.53416,8.113
18.348001,1047.933,38.53416,58.531
18.368001,1048.698,38.24413,102.261
18.388001,1049.463,38.24413,134.563
18.408001,1050.227,38.24413,150.321
18.428001,1050.992,38.24413,158.727
18.448001,1051.758,38.24413,176.568
18.468001,1052.524,38.26261,200.67
18.488001,1053.29,38.26261,251.968
18.508001,1054.057,38.26261,320.991
18.528001,1054.825,38.26261,368.488
18.548001,1055.595,38.26261,388.474
18.568001,1056.368,38.67958,389.386
18.588001,1057.143,38.67958,391.62
18.608001,1057.92,38.67958,401.415
18.628001,1058.7,38.67958,415.947
18.648001,1059.482,38.67958,447.763
18.668001,1060.267,39.33812,500.77
18.688001,1061.056,39.33812,550.866
18.708001,1061.847,39.33812,624.877
18.728001,1062.643,39.33812,676.903
18.748001,1063.444,39.33812,711.684
18.768001,1064.248,40.37211,738.835
18.788001,1065.058,40.37211,750
18.808001,1065.873,40.37211,750
18.828001,1066.693,40.37211,750
18.848001,1067.519,40.37211,750
18.868001,1068.349,41.65588,750
18.888001,1069.185,41.65588,750
18.908001,1070.025,41.65588,750
18.928001,1070.871,41.65588,750
18.948001,1071.722,41.65588,750
18.968001,1072.578,42.92797,750
18.988001,1073.44,42.92797,750
19.008001,1074.305,42.92797,750
19.028001,1075.175,42.92797,750
19.048001,1076.049,42.92797,750
19.068001,1076.929,44.13378,750
19.088001,1077.813,44.13378,750
19.108001,1078.703,44.13378,750
19.128001,1079.599,44.13378,750
19.148001,1080.499,44.13378,750
19.168001,1081.404,45.35827,750
19.188001,1082.313,45.35827,750
19.208001,1083.228,45.35827,749.999
19.228001,1084.146,45.35827,750
19.248001,1085.07,45.35827,750
19.268001,1085.998,46.51485,750
19.288001,1086.93,46.51485,750
19.308001,1087.866,46.51485,750
19.328001,1088.807,46.51485,750
19.348001,1089.751,46.51485,750
19.368001,1090.698,47.52636,750
19.388001,1091.649,47.52636,750
19.408001,1092.605,47.52636,750
19.428001,1093.566,47.52636,750
19.448001,1094.533,47.52636,750
19.468001,1095.505,48.67022,750
19.488001,1096.481,48.67022,750
19.508001,1097.461,48.67022,750
19.528001,1098.446,48.67022,750
19.548001,1099.435,48.67022,750
19.568001,1100.428,49.7943,750
19.588001,1101.426,49.7943,750
19.608001,1102.428,49.7943,750
19.628001,1103.434,49.7943,750
19.648001,1104.444,49.7943,750
19.668001,1105.459,50.85836,750
19.688001,1106.478,50.85836,750
19.708001,1107.502,50.85836,750
19.728001,1108.529,50.85836,750
19.748001,1109.561,50.85836,750
19.768001,1110.597,51.90609,750
19.788001,1111.636,51.90609,750
19.808001,1112.681,51.90609,750
19.828001,1113.729,51.90609,750
19.848001,1114.781,51.90609,750
19.868001,1115.837,52.9147,750
19.888001,1116.898,52.9147,750
19.908001,1117.963,52.9147,750
19.928001,1119.031,52.9147,750
19.948001,1120.103,52.9147,750
19.968001,1121.18,53.89732,750
19.988001,1122.26,53.89732,750
20.008001,1123.345,53.89732,750
20.028001,1124.434,53.89732,750
20.048001,1125.527,53.89732,750
20.068001,1126.622,54.84673,750
20.088001,1127.72,54.84673,750
20.108001,1128.822,54.84673,750
20.128001,1129.928,54.84673,749.998
20.148001,1131.04,54.84673,749.976
20.168001,1132.155,55.84631,686.817
20.188001,1133.275,55.84631,569.217
20.208001,1134.397,55.84631,432.963
20.228001,1135.521,55.84631,325.105
20.248001,1136.645,55.84631,-69.98
20.268001,1137.769,56.15647,-72.224
20.288001,1138.891,56.15647,-76.401
20.308001,1140.011,56.15647,-81.443
20.328001,1141.129,56.15647,-90.862
20.348001,1142.245,56.15647,-102.193
20.368001,1143.358,55.55104,-114.145
20.388001,1144.468,55.55104,-116.347
20.408001,1145.574,55.55104,-114.367
20.428001,1146.676,55.55104,-111.959
20.448001,1147.775,55.55104,-105.117
20.468001,1148.871,54.75123,-103.418
20.488001,1149.964,54.75123,-101.372
20.508001,1151.054,54.75123,-99.787
20.528001,1152.141,54.75123,-93.366
20.548001,1153.224,54.75123,-85.499
20.568001,1154.305,53.93847,-73.664
20.588001,1155.382,53.93847,-66.472
20.608001,1156.457,53.93847,-55.851
20.628001,1157.53,53.93847,-52.557
20.648001,1158.6,53.93847,-51.177
20.668001,1159.669,53.36674,-52.236
20.688001,1160.736,53.36674,-53.669
20.708001,1161.801,53.36674,-54.249
20.728001,1162.864,53.36674,-55.636
20.748001,1163.925,53.36674,-56.907
20.768001,1164.983,52.84354,-58.016
20.788001,1166.039,52.84354,-55.13
20.808001,1167.094,52.84354,-49.768
20.828001,1168.146,52.84354,-47.979
20.848001,1169.196,52.84354,-46.986
20.868001,1170.244,52.33718,-46.476
20.888001,1171.291,52.33718,-46.346
20.908001,1172.335,52.33718,-46.088
20.928001,1173.378,52.33718,-45.748
20.948001,1174.419,52.33718,-45.527
20.968001,1175.458,51.92174,-41.495
20.988001,1176.496,51.92174,-37.516
21.008001,1177.532,51.92174,-35.505
21.028001,1178.566,51.92174,-35.488
21.048001,1179.599,51.92174,-35.848
21.068001,1180.63,51.41706,-35.488
21.088001,1181.659,51.41706,-34.777
21.108001,1182.685,51.41706,-33.061
21.128001,1183.71,51.41706,-32.289
21.148001,1184.732,51.41706,-28.486
21.168001,1185.753,51.01544,-20.059
21.188001,1186.772,51.01544,-9.091
21.208001,1187.79,51.01544,11.188
21.228001,1188.808,51.01544,41.178
21.248001,1189.824,51.01544,72.112
21.268001,1190.838,50.6197,111.837
21.288001,1191.852,50.6197,161.559
21.308001,1192.865,50.6197,197.973
21.328001,1193.878,50.6197,244.008
21.348001,1194.89,50.6197,286.446
21.368001,1195.903,50.67649,328.723
21.388001,1196.917,50.67649,367.791
21.408001,1197.933,50.67649,404.286
21.428001,1198.95,50.67649,424.791
21.448001,1199.97,50.67649,429.814
21.468001,1200.991,51.1189,426.673
21.488001,1202.014,51.1189,426.673
21.508001,1203.04,51.1189,416.671
21.528001,1204.067,51.1189,389.386
21.548001,1205.097,51.1189,344.467
21.568001,1206.128,51.59601,274.863
21.588001,1207.16,51.59601,205.226
21.608001,1208.193,51.59601,123.694
21.628001,1209.226,51.59601,-63.125
21.648001,1210.258,51.59601,-78.981
21.668001,1211.287,51.44448,-94.831
21.688001,1212.315,51.44448,-115.604
21.708001,1213.339,51.44448,-130.302
21.728001,1214.36,51.44448,-141.316
21.748001,1215.377,51.44448,-149.562
21.768001,1216.39,50.50418,-150.332
21.788001,1217.398,50.50418,-145.316
21.808001,1218.401,50.50418,-133.033
21.828001,1219.401,50.50418,-126.098
21.848001,1220.396,50.50418,-117.036
21.868001,1221.389,49.51428,-114.247
21.888001,1222.378,49.51428,-108.282
21.908001,1223.363,49.51428,-101.598
21.928001,1224.345,49.51428,-81.726
21.948001,1225.324,49.51428,-64.679
21.968001,1226.301,48.81285,-58.846
21.988001,1227.276,48.81285,-53.208
22.008001,1228.25,48.81285,-48.251
22.028001,1229.222,48.81285,-47.331
22.048001,1230.193,48.81285,-46.492
22.068001,1231.163,48.47036,-46.42
22.088001,1232.131,48.47036,-46.715
22.108001,1233.099,48.47036,-48.176
22.128001,1234.065,48.47036,-51.046
22.148001,1235.03,48.47036,-63.013
22.168001,1235.994,48.11308,-68.598
22.188001,1236.955,48.11308,-76.247
22.208001,1237.914,48.11308,-80.127
22.228001,1238.871,48.11308,-83.422
22.248001,1239.825,48.11308,-87.853
22.268001,1240.776,47.50491,-92.675
22.288001,1241.724,47.50491,-94.321
22.308001,1242.669,47.50491,-94.385
22.328001,1243.611,47.50491,-89.263
22.348001,1244.55,47.50491,-83.573
22.368001,1245.486,46.72095,-78.507
22.388001,1246.42,46.72095,-75.606
22.408001,1247.35,46.72095,-71.088
22.428001,1248.277,46.72095,-67.356
22.448001,1249.202,46.72095,-62.823
22.468001,1250.125,46.07831,-53.916
22.488001,1251.046,46.07831,-45
22.508001,1251.964,46.07831,-48.364
22.528001,1252.881,46.07831,-46.67
22.548001,1253.796,46.07831,-46.145
22.568001,1254.71,45.67003,-45.599
22.588001,1255.623,45.67003,-45.452
22.608001,1256.534,45.67003,-44.944
22.628001,1257.443,45.67003,-40.477
22.648001,1258.351,45.67003,-33.399
22.668001,1259.257,45.23257,-27.879
22.688001,1260.162,45.23257,-21.064
22.708001,1261.065,45.23257,-17.15
22.728001,1261.967,45.23257,-14.088
22.748001,1262.867,45.23257,-11.992
22.768001,1263.766,44.88699,-9.963
22.788001,1264.663,44.88699,-2.724
22.808001,1265.558,44.88699,8.76
22.828001,1266.453,44.88699,28.662
22.848001,1267.346,44.88699,52.498
22.868001,1268.24,44.67033,90.874
22.888001,1269.133,44.67033,118.956
22.908001,1270.027,44.67033,150.169
22.928001,1270.92,44.67033,170.143
22.948001,1271.814,44.67033,201.571
22.968001,1272.707,44.67115,222.474
22.988001,1273.601,44.67115,232.863
23.008001,1274.494,44.67115,245.664
23.028001,1275.389,44.67115,244.095
23.048001,1276.285,44.67115,244.095
23.068001,1277.181,44.87799,244.095
23.088001,1278.079,44.87799,244.095
23.108001,1278.979,44.87799,223.743
23.128001,1279.879,44.87799,197.32
23.148001,1280.78,44.87799,165.409
23.168001,1281.68,44.96817,124.549
23.188001,1282.58,44.96817,80.407
23.208001,1283.48,44.96817,59.896
23.228001,1284.38,44.96817,30.39
23.248001,1285.279,44.96817,10.906
23.268001,1286.178,44.88287,-9.844
23.288001,1287.077,44.88287,-24.076
23.308001,1287.974,44.88287,-41.659
23.328001,1288.869,44.88287,-68.276
23.348001,1289.762,44.88287,-76.309
23.368001,1290.653,44.58304,-85.838
23.388001,1291.541,44.58304,-91.318
23.408001,1292.428,44.58304,-92.296
23.428001,1293.314,44.58304,-93.252
23.448001,1294.198,44.58304,-86.448
23.468001,1295.079,44.02411,-77.785
23.488001,1295.958,44.02411,-66.675
23.508001,1296.833,44.02411,-57.677
23.528001,1297.704,44.02411,-54.219
23.548001,1298.574,44.02411,-48.008
23.568001,1299.441,43.35173,-47.084
23.588001,1300.308,43.35173,-46.536
23.608001,1301.172,43.35173,-45.902
23.628001,1302.035,43.35173,-45.712
23.648001,1302.896,43.35173,-45.544
23.668001,1303.757,43.01006,-45.481
23.688001,1304.616,43.01006,-45
23.708001,1305.473,43.01006,-45
23.728001,1306.329,43.01006,-45.51
23.748001,1307.184,43.01006,-45.428
23.768001,1308.037,42.56237,-45.33
23.788001,1308.888,42.56237,-45.299
23.808001,1309.737,42.56237,-45.24
23.828001,1310.584,42.56237,-45.226
23.848001,1311.43,42.56237,-45.239
23.868001,1312.274,42.14772,-45.273
23.888001,1313.116,42.14772,-45.334
23.908001,1313.957,42.14772,-45
23.928001,1314.796,42.14772,-46.728
23.948001,1315.633,42.14772,-48.793
23.968001,1316.469,41.66164,-53.765
23.988001,1317.301,41.66164,-52.796
24.008001,1318.132,41.66164,-49.537
24.028001,1318.96,41.66164,-48.306
24.048001,1319.787,41.66164,-47.156
24.068001,1320.611,41.15049,-47.273
24.088001,1321.434,41.15049,-48.409
24.108001,1322.254,41.15049,-45
24.128001,1323.073,41.15049,-51.479
24.148001,1323.89,41.15049,-45
24.168001,1324.706,40.65905,-51.066
24.188001,1325.519,40.65905,-48.104
24.208001,1326.33,40.65905,-46.06
24.228001,1327.139,40.65905,-45.613
24.248001,1327.945,40.65905,-45.078
24.268001,1328.75,40.16334,-36.869
24.288001,1329.553,40.16334,-12.79
24.308001,1330.354,40.16334,18.939
24.328001,1331.154,40.16334,55.059
24.348001,1331.953,40.16334,73.854
24.368001,1332.751,39.83099,84.183
24.388001,1333.548,39.83099,94.831
24.408001,1334.344,39.83099,109.834
24.428001,1335.14,39.83099,148.146
24.448001,1335.935,39.83099,187.699
24.468001,1336.731,39.75928,235.095
24.488001,1337.527,39.75928,287.086
24.508001,1338.324,39.75928,310.962
24.528001,1339.122,39.75928,318.142
24.548001,1339.922,39.75928,316.815
24.568001,1340.722,40.03195,301.599
24.588001,1341.524,40.03195,267.684
24.608001,1342.326,40.03195,228.16
24.628001,1343.129,40.03195,197.892
24.648001,1343.933,40.03195,189.064
24.668001,1344.737,40.19613,188.904
24.688001,1345.541,40.19613,218.175
24.708001,1346.345,40.19613,250.212
24.728001,1347.15,40.19613,295.284
24.748001,1347.955,40.19613,364.909
24.768001,1348.762,40.39017,406.959
24.788001,1349.571,40.39017,454.05
24.808001,1350.382,40.39017,499.665
24.828001,1351.195,40.39017,542.893
24.848001,1352.012,40.39017,616.072
24.868001,1352.831,41.10886,656.767
24.888001,1353.655,41.10886,700.602
24.908001,1354.483,41.10886,750
24.928001,1355.316,41.10886,750
24.948001,1356.153,41.10886,750
24.968001,1356.996,42.31513,750
24.988001,1357.845,42.31513,750
25.008001,1358.699,42.31513,750
25.028001,1359.56,42.31513,750
25.048001,1360.426,42.31513,750
25.068001,1361.297,43.71333,750
25.088001,1362.174,43.71333,750
25.108001,1363.055,43.71333,750
25.128001,1363.942,43.71333,750
25.148001,1364.833,43.71333,750
25.168001,1365.73,45.00504,750
25.188001,1366.631,45.00504,750
25.208001,1367.539,45.00504,750
25.228001,1368.451,45.00504,750
25.248001,1369.369,45.00504,750
25.268001,1370.292,46.2555,750
25.288001,1371.219,46.2555,750
25.308001,1372.151,46.2555,750
25.328001,1373.088,46.2555,750
25.348001,1374.03,46.2555,750
25.368001,1374.977,47.46459,750
25.388001,1375.928,47.46459,750
25.408001,1376.884,47.46459,750
25.428001,1377.845,47.46459,750
25.448001,1378.812,47.46459,750
25.468001,1379.782,48.6482,750
25.488001,1380.757,48.6482,750
25.508001,1381.737,48.6482,750
25.528001,1382.722,48.6482,750
25.548001,1383.71,48.6482,750
25.568001,1384.704,49.81801,750
25.588001,1385.702,49.81801,750
25.608001,1386.704,49.81801,750
25.628001,1387.712,49.81801,750
25.648001,1388.724,49.81801,750
25.668001,1389.741,50.9339,750
25.688001,1390.762,50.9339,749.999
25.708001,1391.788,50.9339,750
25.728001,1392.818,50.9339,750
25.748001,1393.851,50.9339,750
25.768001,1394.889,52.02907,750
25.788001,1395.931,52.02907,750
25.808001,1396.978,52.02907,750
25.828001,1398.029,52.02907,750
25.848001,1399.084,52.02907,750
25.868001,1400.143,53.08286,750
25.888001,1401.206,53.08286,750
25.908001,1402.274,53.08286,750
25.928001,1403.345,53.08286,750
25.948001,1404.42,53.08286,750
25.968001,1405.5,54.11868,750
25.988001,1406.583,54.11868,750
26.008001,1407.671,54.11868,750
26.028001,1408.762,54.11868,750
26.048001,1409.858,54.11868,750
26.068001,1410.958,55.13397,750
26.088001,1412.063,55.13397,750
26.108001,1413.171,55.13397,750
26.128001,1414.284,55.13397,750
26.148001,1415.4,55.13397,750
26.168001,1416.52,56.13703,750
26.188001,1417.644,56.13703,750
26.208001,1418.772,56.13703,750
26.228001,1419.904,56.13703,750
26.248001,1421.04,56.13703,750
26.268001,1422.179,57.1048,749.754
26.288001,1423.323,57.1048,653.879
26.308001,1424.47,57.1048,-68.53
26.328001,1425.617,57.1048,-100.877
26.348001,1426.762,57.1048,-154.074
26.368001,1427.902,56.90672,-227.694
26.388001,1429.036,56.90672,-296.758
26.408001,1430.163,56.90672,-329.881
26.428001,1431.28,56.90672,-332.365
26.448001,1432.388,56.90672,-319.459
26.468001,1433.486,54.62498,-307.189
26.488001,1434.574,54.62498,-275.917
26.508001,1435.653,54.62498,-246.64
26.528001,1436.725,54.62498,-213.387
26.548001,1437.789,54.62498,-196.395
26.568001,1438.847,52.74684,-162.82
26.588001,1439.9,52.74684,-141.341
26.608001,1440.949,52.74684,-147.416
26.628001,1441.993,52.74684,-165.74
26.648001,1443.032,52.74684,-192.204
26.668001,1444.066,51.4961,-206.812
26.688001,1445.093,51.4961,-232.966
26.708001,1446.112,51.4961,-252.498
26.728001,1447.124,51.4961,-260.015
26.748001,1448.128,51.4961,-264.136
26.768001,1449.123,49.61359,-262.619
26.788001,1450.111,49.61359,-252.971
26.808001,1451.092,49.61359,-241.75
26.828001,1452.066,49.61359,-223.171
26.848001,1453.032,49.61359,-212.819
26.868001,1453.99,47.63147,-215.234
26.888001,1454.939,47.63147,-200.188
26.908001,1455.88,47.63147,-180.985
26.928001,1456.815,47.63147,-156.631
26.948001,1457.744,47.63147,-133.04
26.968001,1458.669,46.05861,-128.112
26.988001,1459.589,46.05861,-127.036
27.008001,1460.504,46.05861,-131.028
27.028001,1461.416,46.05861,-132.985
27.048001,1462.322,46.05861,-146.031
27.068001,1463.225,45.02314,-152.564
27.088001,1464.123,45.02314,-165.899
27.108001,1465.016,45.02314,-170.057
27.128001,1465.903,45.02314,-173.119
27.148001,1466.785,45.02314,-171.99
27.168001,1467.66,43.5817,-146.536
27.188001,1468.529,43.5817,-135.676
27.208001,1469.393,43.5817,-116.912
27.228001,1470.252,43.5817,-99.9
27.248001,1471.107,43.5817,-91.161
27.268001,1471.96,42.54075,-82.395
27.288001,1472.809,42.54075,-63.547
27.308001,1473.656,42.54075,-60.253
27.328001,1474.501,42.54075,-56.863
27.348001,1475.344,42.54075,-56.084
27.368001,1476.185,41.98978,-45
27.388001,1477.024,41.98978,-58.002
27.408001,1477.862,41.98978,-60.204
27.428001,1478.698,41.98978,-62.031
